[Fe/H]|RAJ2000|DEJ2000|Dist|deg
195.97263140000|+10.47144269000|-0.733|195.972631400|+10.471442690| 2.0784
151.77469450000|+34.85868792000|-2.857|151.774694500|+34.858687920| 2.6908
220.03176130000|+30.38899392000|-1.566|220.031761300|+30.388993920| 1.6187
219.16496230000|+31.04616107000|-1.637|219.164962300|+31.046161070| 1.5128
200.17816350000|+29.05320528000|-1.559|200.178163500|+29.053205280| 2.7122
200.03093530000|+28.80259883000|-1.955|200.030935300|+28.802598830| 1.7590
117.82824320000|+18.67099017000|-1.139|117.828243200|+18.670990170| 1.4004
248.13814530000|+26.31318657000|-1.933|248.138145300|+26.313186570| 3.0835
248.57182020000|+26.66988059000|-2.548|248.571820200|+26.669880590| 1.9095
018.24897290000|-00.46061736000|-0.913|018.248972900|-00.460617360| 2.4782
038.23193902000|-00.67329415300|-0.533|038.231939020|-00.673294153| 1.8306
045.26751062000|-00.67287594100|-0.753|045.267510620|-00.672875941| 1.7551
045.35874847000|-00.68037265000|-1.496|045.358748470|-00.680372650| 0.7924
197.75521440000|+26.99942844000|-1.633|197.755214400|+26.999428440| 2.0560
245.68388030000|+19.71487485000|-1.477|245.683880300|+19.714874850| 2.0805
247.38314340000|+18.74464974000| 0.050|247.383143400|+18.744649740| 3.1022
240.35209940000|+24.24130193000|-1.183|240.352099400|+24.241301930| 2.3789
198.14531270000|+28.05457043000|-1.656|198.145312700|+28.054570430| 2.7950
199.72782670000|+27.84937358000|-1.261|199.727826700|+27.849373580| 2.4536
201.13509650000|+23.52191004000|-1.207|201.135096500|+23.521910040| 2.4057
036.12670735000|-00.28275292700|-0.670|036.126707350|-00.282752927| 2.7072
036.74051891000|-00.41824657600|-0.674|036.740518910|-00.418246576| 1.6406
045.31899563000|-00.40085315700|-1.574|045.318995630|-00.400853157| 1.0200
035.27306188000|+00.00442440800|-0.805|035.273061880|+00.004424408| 1.9812
119.79601760000|+53.78416045000|-0.503|119.796017600|+53.784160450| 3.7984
183.01413320000|+18.83524099000|-1.903|183.014133200|+18.835240990| 1.3779
183.65421100000|+20.06050370000|-1.895|183.654211000|+20.060503700| 2.0807
159.71744490000|+15.08389153000|-1.336|159.717444900|+15.083891530| 3.9909
118.61441590000|+19.16476486000|-1.555|118.614415900|+19.164764860| 3.0210
262.72130360000|+43.41066394000|-1.425|262.721303600|+43.410663940| 1.5883
205.01926050000|+37.71996990000|-1.450|205.019260500|+37.719969900| 1.7762
172.92900320000|+36.12024971000|-1.117|172.929003200|+36.120249710| 2.6446
178.65228680000|+37.09039373000|-0.151|178.652286800|+37.090393730| 3.1493
205.32708920000|+35.94705652000|-2.349|205.327089200|+35.947056520| 2.0921
197.93484920000|+08.39403514300|-1.490|197.934849200|+08.394035143| 1.7069
179.46853580000|+37.27553427000|-1.413|179.468535800|+37.275534270| 2.2582
246.00321110000|+51.69808730000|-1.470|246.003211100|+51.698087300| 3.7397
354.69661230000|-00.43497649300|-1.476|354.696612300|-00.434976493| 2.2644
236.00202110000|+20.48195904000|-1.713|236.002021100|+20.481959040| 2.0475
246.12801380000|+51.46878538000|-1.966|246.128013800|+51.468785380| 3.1338
203.93825680000|+35.84460453000|-2.696|203.938256800|+35.844604530| 3.3713
204.30598920000|+37.12429181000|-1.189|204.305989200|+37.124291810| 2.9282
173.00366680000|+29.97917953000|-2.002|173.003666800|+29.979179530| 1.8273
034.90423927000|+00.74421192800|-0.764|034.904239270|+00.744211928| 2.0546
036.90714588000|+00.34161135700|-1.499|036.907145880|+00.341611357| 1.2015
153.05809110000|+26.73793307000|-2.135|153.058091100|+26.737933070| 1.7589
046.72707968000|+00.41059311900|-0.659|046.727079680|+00.410593119| 1.5678
159.99264550000|+33.44114238000|-1.443|159.992645500|+33.441142380| 1.9976
122.08316750000|+17.74736142000|-1.467|122.083167500|+17.747361420| 2.9769
159.14872390000|+31.78301665000|-1.594|159.148723900|+31.783016650| 2.9436
216.98724670000|+28.34208974000|-1.453|216.987246700|+28.342089740| 3.2160
215.92618310000|+28.37795961000|-1.732|215.926183100|+28.377959610| 2.2546
170.20510540000|+40.16532652000|-2.176|170.205105400|+40.165326520| 2.7060
157.78548730000|+34.40286571000|-1.430|157.785487300|+34.402865710| 1.9445
140.66087920000|+22.29687541000|-2.326|140.660879200|+22.296875410| 1.3170
159.33297370000|+33.41676895000|-1.535|159.332973700|+33.416768950| 1.4691
245.44227510000|+51.41652542000|-1.244|245.442275100|+51.416525420| 3.5501
244.54584710000|+50.36731280000|-2.471|244.545847100|+50.367312800| 2.5198
036.10148105000|+00.44729182400|-1.499|036.101481050|+00.447291824| 3.8477
034.45323801000|+00.48796695000|-2.777|034.453238010|+00.487966950| 2.6224
233.72184320000|+20.45610623000|-0.942|233.721843200|+20.456106230| 1.8656
125.01339450000|+14.82072377000|-0.782|125.013394500|+14.820723770| 0.9869
031.54919195000|+05.55268245300|-1.652|031.549191950|+05.552682453| 3.5193
030.02796713000|+06.01235928700|-1.461|030.027967130|+06.012359287| 3.9159
030.78845733000|+06.09739801600|-2.473|030.788457330|+06.097398016| 1.2127
129.71395670000|+15.48365413000|-1.126|129.713956700|+15.483654130| 1.3353
234.58830680000|+20.79872132000|-2.344|234.588306800|+20.798721320| 2.2324
130.01177650000|+14.08525973000|-1.460|130.011776500|+14.085259730| 1.2530
165.06440250000|+25.05183246000|-1.568|165.064402500|+25.051832460| 2.3243
195.39752410000|+22.09460782000|-2.047|195.397524100|+22.094607820| 2.1077
212.97098240000|+18.85455483000|-1.919|212.970982400|+18.854554830| 2.1462
197.09728690000|+21.38500968000|-1.446|197.097286900|+21.385009680| 1.1670
130.80772690000|+15.01677855000|-1.287|130.807726900|+15.016778550| 3.4903
212.70500550000|+18.60511225000|-1.434|212.705005500|+18.605112250| 2.5013
205.26892900000|+03.43595550600|-1.297|205.268929000|+03.435955506| 1.3301
136.87303340000|+14.36118171000|-1.064|136.873033400|+14.361181710| 2.4366
136.87470220000|+14.90613895000|-1.393|136.874702200|+14.906138950| 3.2150
169.52016010000|+22.49913329000|-1.281|169.520160100|+22.499133290| 3.4089
159.93537060000|+15.90139204000|-0.749|159.935370600|+15.901392040| 2.2891
158.47238280000|+16.08771717000|-0.824|158.472382800|+16.087717170| 1.1937
159.89804440000|+16.21963127000|-1.230|159.898044400|+16.219631270| 2.6260
131.24057010000|+14.40458986000|-1.403|131.240570100|+14.404589860| 3.7193
244.10922300000|+49.54244469000|-1.556|244.109223000|+49.542444690| 2.5126
244.31520480000|+49.43205475000|-1.816|244.315204800|+49.432054750| 1.2825
245.18689380000|+50.06672683000|-1.715|245.186893800|+50.066726830| 2.5392
244.33733520000|+51.38289122000|-2.090|244.337335200|+51.382891220| 2.6361
029.95633661000|+05.89745140300|-0.868|029.956336610|+05.897451403| 1.7314
029.68697420000|-10.13581266000|-0.862|029.686974200|-10.135812660| 2.4402
031.17397415000|-09.98396359900|-0.809|031.173974150|-09.983963599| 3.1178
157.51776790000|+17.12311898000|-2.515|157.517767900|+17.123118980| 1.6243
037.98789236000|-09.02433685300|-1.846|037.987892360|-09.024336853| 1.9189
037.69996306000|-08.62248084800|-1.038|037.699963060|-08.622480848| 1.9744
035.93793286000|-09.03976408400|-0.311|035.937932860|-09.039764084| 3.6958
156.86622090000|+17.88417960000|-0.861|156.866220900|+17.884179600| 2.7129
030.57138304000|+06.18612413800|-2.060|030.571383040|+06.186124138| 1.3418
031.33158146000|+06.16693223300|-2.189|031.331581460|+06.166932233| 1.2628
137.76710310000|+10.96404676000|-1.474|137.767103100|+10.964046760| 2.0012
030.30386124000|+06.74700705800|-1.495|030.303861240|+06.747007058| 3.1949
031.00388890000|+06.59619255700|-0.834|031.003888900|+06.596192557| 3.8199
031.40747566000|+06.52641296600|-1.671|031.407475660|+06.526412966| 3.4463
138.88086680000|+11.37318805000|-1.328|138.880866800|+11.373188050| 2.3184
030.03888369000|+07.04846929700|-1.189|030.038883690|+07.048469297| 3.7064
029.76524403000|+07.45123229500|-2.048|029.765244030|+07.451232295| 1.0344
246.54202610000|+17.91051427000|-2.344|246.542026100|+17.910514270| 1.8967
031.58286764000|+07.39612731800|-1.712|031.582867640|+07.396127318| 3.5618
117.01589300000|+18.06311426000|-1.774|117.015893000|+18.063114260| 2.1477
030.77905298000|+08.00050076500|-2.263|030.779052980|+08.000500765| 3.1952
033.50699268000|-09.32541767600|-1.226|033.506992680|-09.325417676| 2.6693
029.66790400000|-08.30187248500|-2.024|029.667904000|-08.301872485| 1.6936
180.40496600000|+05.51662603500|-2.243|180.404966000|+05.516626035| 2.1286
178.96606270000|+05.96729131300|-1.352|178.966062700|+05.967291313| 1.8670
097.72630585000|+26.43412890000|-2.332|097.726305850|+26.434128900| 2.0558
118.45888720000|+17.41695407000|-1.687|118.458887200|+17.416954070| 1.1828
043.15368792000|+00.77439819100|-1.135|043.153687920|+00.774398191| 2.5031
197.07895870000|-00.64118281100|-0.291|197.078958700|-00.641182811| 2.1720
197.73289750000|-01.21812761100|-1.076|197.732897500|-01.218127611| 0.8799
041.22203846000|-07.26413346400|-2.071|041.222038460|-07.264133464| 1.9324
195.80006130000|-01.46206392700|-0.694|195.800061300|-01.462063927| 2.3244
198.26877870000|+00.93580067600|-1.280|198.268778700|+00.935800676| 1.9488
198.44132360000|+01.01912586100|-0.697|198.441323600|+01.019125861| 2.6616
172.65385500000|-00.54299132100|-1.635|172.653855000|-00.542991321| 3.1835
174.04432560000|-00.09127134700|-1.447|174.044325600|-00.091271347| 1.5571
174.07525100000|-00.11015086600|-1.431|174.075251000|-00.110150866| 1.7997
008.23510049700|+14.70400839000|-1.965|008.235100497|+14.704008390| 3.2656
009.43725021600|+13.71344293000|-1.617|009.437250216|+13.713442930| 2.3561
198.12485480000|+00.46158734000|-1.704|198.124854800|+00.461587340| 1.7022
198.49428800000|+00.57259031100|-1.174|198.494288000|+00.572590311| 1.6585
134.70180500000|+00.90951995100|-1.480|134.701805000|+00.909519951| 1.9113
173.87993950000|+00.28267365800|-1.244|173.879939500|+00.282673658| 2.3133
174.36259250000|+00.40966498900|-1.845|174.362592500|+00.409664989| 2.4768
173.60400380000|+00.74418944600|-0.738|173.604003800|+00.744189446| 2.7243
189.46874660000|-00.03599974800|-2.269|189.468746600|-00.035999748| 3.3076
010.18186906000|+24.52134788000|-0.350|010.181869060|+24.521347880| 3.2289
197.01893500000|+01.00761346600|-1.165|197.018935000|+01.007613466| 1.9827
190.10251020000|-00.78473768800|-1.843|190.102510200|-00.784737688| 0.4209
008.71412660000|-18.51030817000|-0.622|008.714126600|-18.510308170| 1.2377
155.96251180000|+02.28753282900|-1.649|155.962511800|+02.287532829| 2.5566
112.41318440000|+31.13650021000|-1.283|112.413184400|+31.136500210| 2.4450
198.10972290000|+00.36803502300|-1.444|198.109722900|+00.368035023| 2.9294
197.62227650000|-01.12012732800|-0.789|197.622276500|-01.120127328| 1.1434
001.21154375000|+29.27883639000|-1.177|001.211543750|+29.278836390| 1.3598
033.58072027000|+22.57266385000|-0.986|033.580720270|+22.572663850| 3.3321
011.25380480000|+13.76279883000|-2.122|011.253804800|+13.762798830| 1.5861
197.71669870000|-00.72611600700|-1.845|197.716698700|-00.726116007| 2.3571
189.97243090000|-03.52622870300|-1.494|189.972430900|-03.526228703| 2.1113
187.73021350000|+00.09635784700|-3.431|187.730213500|+00.096357847| 1.9825
187.78931980000|+00.19646426700|-1.170|187.789319800|+00.196464267| 1.7940
127.47950890000|+53.23702508000|-1.418|127.479508900|+53.237025080| 2.7228
113.80462140000|+36.92830044000|-1.362|113.804621400|+36.928300440| 1.8938
189.12138380000|+00.15692307900|-1.094|189.121383800|+00.156923079| 3.5984
189.43758950000|+00.07491764800|-1.443|189.437589500|+00.074917648| 2.1819
008.88458898800|-18.88354057000|-2.160|008.884588988|-18.883540570| 1.4051
197.96257350000|+00.83936552900|-1.239|197.962573500|+00.839365529| 2.2993
242.99679940000|+17.76761467000|-0.908|242.996799400|+17.767614670| 2.0424
055.63517660000|+01.04641323700|-1.931|055.635176600|+01.046413237| 2.1910
010.18983759000|+14.13521662000|-1.162|010.189837590|+14.135216620| 2.4977
281.88649290000|+64.49293993000|-2.148|281.886492900|+64.492939930| 2.2544
201.44578370000|+08.89129099400|-0.931|201.445783700|+08.891290994| 2.5112
023.89844938000|+23.21164892000|-1.457|023.898449380|+23.211648920| 1.4099
189.80497460000|-02.23403005200|-1.315|189.804974600|-02.234030052| 2.7675
010.60702553000|+25.51109631000|-1.322|010.607025530|+25.511096310| 3.3534
193.80844540000|+60.65460291000|-1.854|193.808445400|+60.654602910| 2.7474
203.78492890000|+65.22537319000|-1.319|203.784928900|+65.225373190| 3.5873
129.97579850000|+54.45938617000|-2.407|129.975798500|+54.459386170| 2.2625
131.05449230000|+53.97377945000|-1.611|131.054492300|+53.973779450| 2.1311
199.01135140000|+00.85648431200|-1.261|199.011351400|+00.856484312| 0.9500
173.31687470000|+01.13258777900|-1.123|173.316874700|+01.132587779| 2.1865
221.63804800000|-00.76322969600|-1.266|221.638048000|-00.763229696| 2.6057
342.56075620000|+31.40558945000|-0.676|342.560756200|+31.405589450| 3.0269
192.76480150000|+58.57857854000|-1.402|192.764801500|+58.578578540| 1.4593
176.35165040000|+00.13376291500|-0.713|176.351650400|+00.133762915| 1.6027
220.92845130000|-00.23426683600|-1.176|220.928451300|-00.234266836| 3.1508
027.73374672000|+13.06097323000|-1.072|027.733746720|+13.060973230| 3.1541
010.37084746000|+14.10614115000|-1.319|010.370847460|+14.106141150| 2.5215
183.19056360000|+01.04246892400|-1.839|183.190563600|+01.042468924| 3.7791
184.09051130000|+00.98720916500|-1.034|184.090511300|+00.987209165| 0.8907
184.20243960000|+00.97435153500|-0.682|184.202439600|+00.974351535| 2.6204
179.27804870000|-00.27214690000|-0.747|179.278048700|-00.272146900| 3.0643
343.65170960000|+30.50628460000|-0.992|343.651709600|+30.506284600| 0.8759
049.69892214000|-01.03225565700|-1.525|049.698922140|-01.032255657| 1.6055
021.19135022000|+32.03990205000|-1.754|021.191350220|+32.039902050| 2.2211
203.61595550000|+65.62063145000|-1.676|203.615955500|+65.620631450| 1.7143
201.09130000000|+66.40253848000|-0.385|201.091300000|+66.402538480| 3.0879
244.08575880000|+17.34444426000|-1.580|244.085758800|+17.344444260| 2.3413
191.45084920000|+59.08792393000|-1.204|191.450849200|+59.087923930| 1.4220
193.43201050000|+59.00489747000|-1.653|193.432010500|+59.004897470| 1.9738
194.07163330000|+58.86390088000|-1.654|194.071633300|+58.863900880| 3.8195
190.47171900000|+59.58772804000|-0.845|190.471719000|+59.587728040| 2.9558
124.35067230000|+47.19372351000|-2.047|124.350672300|+47.193723510| 2.4320
171.05618050000|+65.78378682000|-1.939|171.056180500|+65.783786820| 1.8252
165.87773050000|+01.99712257500|-1.947|165.877730500|+01.997122575| 1.5556
023.38615797000|+24.18599403000|-0.430|023.386157970|+24.185994030| 3.7026
136.38313020000|+01.71049220600|-1.224|136.383130200|+01.710492206| 2.7097
173.05061750000|-00.16806653200|-1.381|173.050617500|-00.168066532| 3.6283
023.99228081000|+24.17275350000|-1.522|023.992280810|+24.172753500| 1.8168
182.72798430000|-00.95342854500|-0.960|182.727984300|-00.953428545| 1.2680
170.19752500000|+45.62415572000|-1.303|170.197525000|+45.624155720| 2.8722
174.80461150000|+01.15254838800|-1.835|174.804611500|+01.152548388| 2.1149
195.33999610000|+59.17915134000|-0.530|195.339996100|+59.179151340| 2.4094
172.40910280000|-07.89728168200|-0.583|172.409102800|-07.897281682| 3.6054
201.34519750000|+66.30738610000|-1.789|201.345197500|+66.307386100| 1.4382
205.57801880000|+65.71852376000|-1.013|205.578018800|+65.718523760| 2.7203
203.45646860000|+66.46237420000|-0.932|203.456468600|+66.462374200| 2.1696
117.93337190000|+19.10900304000|-0.477|117.933371900|+19.109003040| 3.2185
198.72651700000|-00.43961652600|-1.070|198.726517000|-00.439616526| 2.0662
186.35043260000|+53.21831271000|-1.005|186.350432600|+53.218312710| 1.4535
204.16290630000|+66.45038879000|-1.242|204.162906300|+66.450388790| 1.7488
205.27218740000|+66.21312556000|-0.595|205.272187400|+66.213125560| 3.5958
005.02801578200|-10.71013116000|-2.088|005.028015782|-10.710131160| 1.9692
170.60534660000|+45.70136695000|-0.874|170.605346600|+45.701366950| 2.7002
179.63991180000|+00.02943150500|-1.432|179.639911800|+00.029431505| 2.9162
196.82830950000|-00.55364558800|-1.097|196.828309500|-00.553645588| 1.1058
035.52972642000|+01.22906315300|-2.024|035.529726420|+01.229063153| 0.9304
029.94241064000|+14.78941465000|-0.720|029.942410640|+14.789414650| 1.8316
030.56648216000|-07.87028254000|-1.281|030.566482160|-07.870282540| 2.2715
117.69773930000|+32.55329876000|-1.100|117.697739300|+32.553298760| 1.9442
193.59675910000|+60.21814840000|-1.195|193.596759100|+60.218148400| 1.8137
192.43388130000|+60.81598174000|-0.689|192.433881300|+60.815981740| 3.7057
166.32893760000|+00.89653803200|-1.268|166.328937600|+00.896538032| 2.0229
262.05115000000|+64.44162918000|-2.201|262.051150000|+64.441629180| 2.5169
021.19546685000|+31.94122236000|-1.846|021.195466850|+31.941222360| 2.1030
011.55664035000|+23.88000857000|-1.284|011.556640350|+23.880008570| 2.9630
009.72583168300|+24.33406816000|-2.430|009.725831683|+24.334068160| 1.3839
215.09749380000|+64.51670004000|-1.239|215.097493800|+64.516700040| 2.1732
155.89575320000|+55.24507386000|-0.832|155.895753200|+55.245073860| 3.6707
198.77232120000|+00.25830158200|-0.998|198.772321200|+00.258301582| 1.7584
082.68654392000|+00.68618780800|-0.906|082.686543920|+00.686187808| 1.2925
111.73517610000|+41.42387108000|-2.077|111.735176100|+41.423871080| 2.2716
184.59345740000|-00.45144994200|-1.559|184.593457400|-00.451449942| 1.3960
135.40950010000|+37.56609883000|-1.424|135.409500100|+37.566098830| 2.7547
036.41929302000|-07.44029833600|-0.700|036.419293020|-07.440298336| 2.7458
184.86419030000|+00.14344166200|-0.533|184.864190300|+00.143441662| 2.2974
201.98074030000|+02.30998310300|-2.253|201.980740300|+02.309983103| 1.4131
149.42714220000|+01.90315610900|-0.537|149.427142200|+01.903156109| 2.9649
151.11933740000|+02.04696451200|-2.151|151.119337400|+02.046964512| 3.8016
165.76651340000|+02.45046804400|-0.895|165.766513400|+02.450468044| 3.1524
215.60767530000|-01.06255127800|-1.026|215.607675300|-01.062551278| 1.7738
215.73010340000|-01.18368185000|-0.851|215.730103400|-01.183681850| 1.6835
244.52525980000|+17.57234419000|-2.165|244.525259800|+17.572344190| 2.4285
027.67501211000|+14.03290041000|-1.414|027.675012110|+14.032900410| 3.0622
018.55467981000|+30.90824895000|-0.773|018.554679810|+30.908248950| 2.8947
034.51744584000|-09.05250249100|-1.326|034.517445840|-09.052502491| 3.7735
